,Nome via,period,year,order,label,month,tot_day
3535,VIA SIMONE DEI CROCEFISSI,2,2024,20242,,2024-06,9627.481720430107
3536,VIA SIMONE DEI CROCEFISSI,3,2024,20243,,2024-09,8378.458781362007
3537,VIA SIMONE DEI CROCEFISSI,4,2024,20244,,2024-12,10674.58835125448
3538,VIA SPARTACO,1,2024,20241,2024,2024-03,1338.15609936967
3539,VIA SPARTACO,2,2024,20242,,2024-06,1265.15770609319
3540,VIA SPARTACO,3,2024,20243,,2024-09,436.05376344086017
3541,VIA SPARTACO,4,2024,20244,,2024-12,0.0
3542,VIA STALINGRADO,1,2024,20241,2024,2024-03,12689.44005123538
3543,VIA STALINGRADO,2,2024,20242,,2024-06,11217.221081785598
3544,VIA STALINGRADO,3,2024,20243,,2024-09,7854.357478005865
3545,VIA STALINGRADO,4,2024,20244,,2024-12,8257.288465298143
3546,VIA TOLMINO,1,2024,20241,2024,2024-03,8345.686781609196
3547,VIA TOLMINO,2,2024,20242,,2024-06,8805.966845878136
3548,VIA TOLMINO,3,2024,20243,,2024-09,8017.275537634409
3549,VIA TOLMINO,4,2024,20244,,2024-12,7963.231272401434
3550,VIA TOMMASO MARTELLI,1,2024,20241,2024,2024-03,5269.0641453466815
3551,VIA TOMMASO MARTELLI,2,2024,20242,,2024-06,5258.962365591397
3552,VIA TOMMASO MARTELLI,3,2024,20243,,2024-09,4539.674193548387
3553,VIA TOMMASO MARTELLI,4,2024,20244,,2024-12,5647.939426523298
3554,VIA TORINO,1,2024,20241,2024,2024-03,7158.167222840192
3555,VIA TORINO,2,2024,20242,,2024-06,6921.741577060932
3556,VIA TORINO,3,2024,20243,,2024-09,5952.891756272402
3557,VIA TORINO,4,2024,20244,,2024-12,5520.003942652329
3558,VIA TOSCANA,1,2024,20241,2024,2024-03,7128.24637061122
3559,VIA TOSCANA,2,2024,20242,,2024-06,7236.435773366418
3560,VIA TOSCANA,3,2024,20243,,2024-09,6231.220140612076
3561,VIA TOSCANA,4,2024,20244,,2024-12,7342.637427626138
3562,VIA UGO BASSI,1,2024,20241,2024,2024-03,2756.995087133853
3563,VIA UGO BASSI,2,2024,20242,,2024-06,2715.69435483871
3564,VIA UGO BASSI,3,2024,20243,,2024-09,690.5793906810036
3565,VIA UGO BASSI,4,2024,20244,,2024-12,159.7722222222222
3566,VIA UGO LA MALFA,1,2024,20241,2024,2024-03,1812.1672228401928
3567,VIA UGO LA MALFA,2,2024,20242,,2024-06,1703.6584229390683
3568,VIA UGO LA MALFA,3,2024,20243,,2024-09,1412.2121863799284
3569,VIA UGO LA MALFA,4,2024,20244,,2024-12,1755.1784946236558
3570,VIA UMBERTO TERRACINI,1,2024,20241,2024,2024-03,15860.501112347052
3571,VIA UMBERTO TERRACINI,2,2024,20242,,2024-06,16407.070430107527
3572,VIA UMBERTO TERRACINI,3,2024,20243,,2024-09,13330.436917562723
3573,VIA UMBERTO TERRACINI,4,2024,20244,,2024-12,14978.375268817204
3574,VIA URBANA,1,2024,20241,2024,2024-03,779.1857619577308
3575,VIA URBANA,2,2024,20242,,2024-06,638.1451612903226
3576,VIA URBANA,3,2024,20243,,2024-09,519.0405017921147
3577,VIA URBANA,4,2024,20244,,2024-12,776.7448028673834
3578,VIA VALLESCURA,1,2024,20241,2024,2024-03,0.0
3579,VIA VALLESCURA,2,2024,20242,,2024-06,90.384229390681
3580,VIA VALLESCURA,3,2024,20243,,2024-09,99.33082437275986
3581,VIA VALLESCURA,4,2024,20244,,2024-12,143.82007168458782
3582,VIA VASCO DE GAMA,1,2024,20241,2024,2024-03,2363.695587690026
3583,VIA VASCO DE GAMA,2,2024,20242,,2024-06,3004.0824372759853
3584,VIA VASCO DE GAMA,3,2024,20243,,2024-09,2000.5609318996414
3585,VIA VASCO DE GAMA,4,2024,20244,,2024-12,2217.0695340501793
3586,VIA VERMENA,1,2024,20241,2024,2024-03,1593.686688913608
3587,VIA VERMENA,2,2024,20242,,2024-06,1573.5781362007167
3588,VIA VERMENA,3,2024,20243,,2024-09,1198.8491039426524
3589,VIA VERMENA,4,2024,20244,,2024-12,1600.6286738351255
3590,VIA VEZZA,1,2024,20241,2024,2024-03,1911.1075268817203
3591,VIA VEZZA,2,2024,20242,,2024-06,1952.5451612903225
3592,VIA VEZZA,3,2024,20243,,2024-09,2245.4544802867385
3593,VIA VEZZA,4,2024,20244,,2024-12,2051.9448028673837
3594,VIA VITTORIO BIGARI,1,2024,20241,2024,2024-03,2789.298109010011
3595,VIA VITTORIO BIGARI,2,2024,20242,,2024-06,2739.0186379928314
3596,VIA VITTORIO BIGARI,3,2024,20243,,2024-09,2114.205376344086
3597,VIA VITTORIO BIGARI,4,2024,20244,,2024-12,2542.6114695340502
3598,VIA VITTORIO BOTTEGO,1,2024,20241,2024,2024-03,232.21357063403784
3599,VIA VITTORIO BOTTEGO,2,2024,20242,,2024-06,203.71505376344086
3600,VIA VITTORIO BOTTEGO,3,2024,20243,,2024-09,174.2637992831541
3601,VIA VITTORIO BOTTEGO,4,2024,20244,,2024-12,201.1007168458781
3602,VIA VITTORIO VENETO,1,2024,20241,2024,2024-03,5215.925225559263
3603,VIA VITTORIO VENETO,2,2024,20242,,2024-06,4603.434528076464
3604,VIA VITTORIO VENETO,3,2024,20243,,2024-09,1948.8192353643965
3605,VIA VITTORIO VENETO,4,2024,20244,,2024-12,2127.9387096774194
3606,VIA WILLIAM SHAKESPEARE,1,2024,20241,2024,2024-03,3565.1257879124955
3607,VIA WILLIAM SHAKESPEARE,2,2024,20242,,2024-06,3508.96747311828
3608,VIA WILLIAM SHAKESPEARE,3,2024,20243,,2024-09,2789.6350358422937
3609,VIA WILLIAM SHAKESPEARE,4,2024,20244,,2024-12,3807.4387992831544
3610,VIA XXI APRILE 1945,1,2024,20241,2024,2024-03,0.0
3611,VIA XXI APRILE 1945,2,2024,20242,,2024-06,2751.6709677419353
3612,VIA XXI APRILE 1945,3,2024,20243,,2024-09,4324.991397849462
3613,VIA XXI APRILE 1945,4,2024,20244,,2024-12,5916.481362007168
3614,VIALE ABRAMO LINCOLN,1,2024,20241,2024,2024-03,4252.3090470893585
3615,VIALE ABRAMO LINCOLN,2,2024,20242,,2024-06,4221.375806451613
3616,VIALE ABRAMO LINCOLN,3,2024,20243,,2024-09,3459.436021505376
3617,VIALE ABRAMO LINCOLN,4,2024,20244,,2024-12,4345.135304659499
3618,VIALE ALCIDE DE GASPERI,1,2024,20241,2024,2024-03,15269.660816545133
3619,VIALE ALCIDE DE GASPERI,2,2024,20242,,2024-06,14463.989247311829
3620,VIALE ALCIDE DE GASPERI,3,2024,20243,,2024-09,14214.20286738351
3621,VIALE ALCIDE DE GASPERI,4,2024,20244,,2024-12,18409.348387096776
3622,VIALE ALDO MORO,1,2024,20241,2024,2024-03,7287.551662340872
3623,VIALE ALDO MORO,2,2024,20242,,2024-06,7128.175866188769
3624,VIALE ALDO MORO,3,2024,20243,,2024-09,4308.196654719235
3625,VIALE ALDO MORO,4,2024,20244,,2024-12,7.455854241338113
3626,VIALE ALFREDO ORIANI,1,2024,20241,2024,2024-03,908.8958101594363
3627,VIALE ALFREDO ORIANI,2,2024,20242,,2024-06,1475.9507168458783
3628,VIALE ALFREDO ORIANI,3,2024,20243,,2024-09,1265.9451612903226
3629,VIALE ALFREDO ORIANI,4,2024,20244,,2024-12,1521.9224014336917
3630,VIALE ANGELO MASINI,1,2024,20241,2024,2024-03,9632.362995921394
3631,VIALE ANGELO MASINI,2,2024,20242,,2024-06,9804.561409796894
3632,VIALE ANGELO MASINI,3,2024,20243,,2024-09,8365.623416965353
3633,VIALE ANGELO MASINI,4,2024,20244,,2024-12,9758.919772998806
3634,VIALE ANTONIO ALDINI,1,2024,20241,2024,2024-03,12710.953948832035
3635,VIALE ANTONIO ALDINI,2,2024,20242,,2024-06,13235.839856630824
3636,VIALE ANTONIO ALDINI,3,2024,20243,,2024-09,10989.097347670251
3637,VIALE ANTONIO ALDINI,4,2024,20244,,2024-12,12979.548028673837
3638,VIALE ANTONIO SILVANI,1,2024,20241,2024,2024-03,10918.705042639971
3639,VIALE ANTONIO SILVANI,2,2024,20242,,2024-06,11175.199372759855
3640,VIALE ANTONIO SILVANI,3,2024,20243,,2024-09,9967.879569892473
3641,VIALE ANTONIO SILVANI,4,2024,20244,,2024-12,10954.313888888888
3642,VIALE CARLO BERTI PICHAT,1,2024,20241,2024,2024-03,9694.006921270548
3643,VIALE CARLO BERTI PICHAT,2,2024,20242,,2024-06,10664.527001194743
3644,VIALE CARLO BERTI PICHAT,3,2024,20243,,2024-09,10017.64898446834
3645,VIALE CARLO BERTI PICHAT,4,2024,20244,,2024-12,11136.695519713261
3646,VIALE CARLO PEPOLI,1,2024,20241,2024,2024-03,12544.628599678656
3647,VIALE CARLO PEPOLI,2,2024,20242,,2024-06,12377.216726403823
3648,VIALE CARLO PEPOLI,3,2024,20243,,2024-09,10630.769772998805
3649,VIALE CARLO PEPOLI,4,2024,20244,,2024-12,12675.838112305855
3650,VIALE DEL RISORGIMENTO,1,2024,20241,2024,2024-03,937.5524657026326
3651,VIALE DEL RISORGIMENTO,2,2024,20242,,2024-06,710.0240143369175
3652,VIALE DEL RISORGIMENTO,3,2024,20243,,2024-09,47.84444444444444
3653,VIALE DEL RISORGIMENTO,4,2024,20244,,2024-12,1181.3082437275987
3654,VIALE DELLA FIERA,1,2024,20241,2024,2024-03,46.60437523173897
3655,VIALE DELLA FIERA,2,2024,20242,,2024-06,34.7021505376344
3656,VIALE DELLA FIERA,3,2024,20243,,2024-09,17.251612903225805
3657,VIALE DELLA FIERA,4,2024,20244,,2024-12,53.85125448028674
3658,VIALE DELLA REPUBBLICA,1,2024,20241,2024,2024-03,4651.662773451983
3659,VIALE DELLA REPUBBLICA,2,2024,20242,,2024-06,1534.4301971326165
3660,VIALE DELLA REPUBBLICA,3,2024,20243,,2024-09,32.715770609319
3661,VIALE DELLA REPUBBLICA,4,2024,20244,,2024-12,322.8676523297491
3662,VIALE ENRICO PANZACCHI,1,2024,20241,2024,2024-03,13307.226177233964
3663,VIALE ENRICO PANZACCHI,2,2024,20242,,2024-06,14252.314755077658
3664,VIALE ENRICO PANZACCHI,3,2024,20243,,2024-09,12029.536977299882
3665,VIALE ENRICO PANZACCHI,4,2024,20244,,2024-12,14001.75872162485
3666,VIALE EUROPA,1,2024,20241,2024,2024-03,6762.564124747662
3667,VIALE EUROPA,2,2024,20242,,2024-06,6475.168976503385
3668,VIALE EUROPA,3,2024,20243,,2024-09,4904.7457586618875
3669,VIALE EUROPA,4,2024,20244,,2024-12,6385.381282357626
3670,VIALE FELSINA,1,2024,20241,2024,2024-03,4376.838338895069
3671,VIALE FELSINA,2,2024,20242,,2024-06,4396.7010752688175
3672,VIALE FELSINA,3,2024,20243,,2024-09,3760.7422939068106
3673,VIALE FELSINA,4,2024,20244,,2024-12,4583.563799283154
3674,VIALE GAETANO SALVEMINI,1,2024,20241,2024,2024-03,5011.819481964088
3675,VIALE GAETANO SALVEMINI,2,2024,20242,,2024-06,5595.689093701997
3676,VIALE GAETANO SALVEMINI,3,2024,20243,,2024-09,5551.05069124424
3677,VIALE GAETANO SALVEMINI,4,2024,20244,,2024-12,5325.8150025601635
3678,VIALE GIAN BATTISTA ERCOLANI,1,2024,20241,2024,2024-03,7811.258527994068
3679,VIALE GIAN BATTISTA ERCOLANI,2,2024,20242,,2024-06,8513.317473118279
3680,VIALE GIAN BATTISTA ERCOLANI,3,2024,20243,,2024-09,7716.039426523297
3681,VIALE GIAN BATTISTA ERCOLANI,4,2024,20244,,2024-12,9366.398387096773
3682,VIALE GIOSUE' CARDUCCI,1,2024,20241,2024,2024-03,11776.428130021011
3683,VIALE GIOSUE' CARDUCCI,2,2024,20242,,2024-06,13104.969593787335
3684,VIALE GIOSUE' CARDUCCI,3,2024,20243,,2024-09,7111.723954599761
3685,VIALE GIOSUE' CARDUCCI,4,2024,20244,,2024-12,6614.400657108722
3686,VIALE GIOVANNI GOZZADINI,1,2024,20241,2024,2024-03,16774.62550982573
3687,VIALE GIOVANNI GOZZADINI,2,2024,20242,,2024-06,14884.184946236559
3688,VIALE GIOVANNI GOZZADINI,3,2024,20243,,2024-09,11810.141218637991
3689,VIALE GIOVANNI GOZZADINI,4,2024,20244,,2024-12,14887.841218637992
3690,VIALE GIOVANNI VICINI,1,2024,20241,2024,2024-03,13641.071635150167
3691,VIALE GIOVANNI VICINI,2,2024,20242,,2024-06,13887.288817204302
3692,VIALE GIOVANNI VICINI,3,2024,20243,,2024-09,11733.324014336918
3693,VIALE GIOVANNI VICINI,4,2024,20244,,2024-12,13035.443727598567
3694,VIALE ILIC ULJANOV LENIN,1,2024,20241,2024,2024-03,13714.53454455568
3695,VIALE ILIC ULJANOV LENIN,2,2024,20242,,2024-06,12267.196632996633
3696,VIALE ILIC ULJANOV LENIN,3,2024,20243,,2024-09,10780.58853046595
3697,VIALE ILIC ULJANOV LENIN,4,2024,20244,,2024-12,12842.162903225806
3698,VIALE M. KARAMCHAND GANDHI,1,2024,20241,2024,2024-03,11715.255139455361
3699,VIALE M. KARAMCHAND GANDHI,2,2024,20242,,2024-06,11552.163799283153
3700,VIALE M. KARAMCHAND GANDHI,3,2024,20243,,2024-09,6173.265671047392
3701,VIALE M. KARAMCHAND GANDHI,4,2024,20244,,2024-12,9465.145001991239
3702,VIALE PALMIRO TOGLIATTI,1,2024,20241,2024,2024-03,18748.04502357116
3703,VIALE PALMIRO TOGLIATTI,2,2024,20242,,2024-06,18912.90993343574
3704,VIALE PALMIRO TOGLIATTI,3,2024,20243,,2024-09,14683.083512544801
3705,VIALE PALMIRO TOGLIATTI,4,2024,20244,,2024-12,16305.841525857655
3706,VIALE PIETRO PIETRAMELLARA,1,2024,20241,2024,2024-03,11016.66856177646
3707,VIALE PIETRO PIETRAMELLARA,2,2024,20242,,2024-06,11440.398884906412
3708,VIALE PIETRO PIETRAMELLARA,3,2024,20243,,2024-09,9420.721505376345
3709,VIALE PIETRO PIETRAMELLARA,4,2024,20244,,2024-12,10342.82767821585
3710,VIALE QUIRICO FILOPANTI,1,2024,20241,2024,2024-03,14245.255469039674
3711,VIALE QUIRICO FILOPANTI,2,2024,20242,,2024-06,14502.214695340503
3712,VIALE QUIRICO FILOPANTI,3,2024,20243,,2024-09,12513.251612903225
3713,VIALE QUIRICO FILOPANTI,4,2024,20244,,2024-12,14569.525448028673
3714,VIALE ROMA,1,2024,20241,2024,2024-03,15364.26158694846
3715,VIALE ROMA,2,2024,20242,,2024-06,15548.987096774194
3716,VIALE ROMA,3,2024,20243,,2024-09,13294.637096774195
3717,VIALE ROMA,4,2024,20244,,2024-12,15084.740501792114
3718,VIALE SANDRO PERTINI,1,2024,20241,2024,2024-03,17930.080830552466
3719,VIALE SANDRO PERTINI,2,2024,20242,,2024-06,18322.850537634407
3720,VIALE SANDRO PERTINI,3,2024,20243,,2024-09,16226.885424133812
3721,VIALE SANDRO PERTINI,4,2024,20244,,2024-12,17724.844205495818
3722,VIALE VLADIMIR ILIC ULJANOV LENIN,1,2024,20241,2024,2024-03,14409.095167470028
3723,VIALE VLADIMIR ILIC ULJANOV LENIN,2,2024,20242,,2024-06,14104.223536439667
3724,VIALE VLADIMIR ILIC ULJANOV LENIN,3,2024,20243,,2024-09,12007.805615292711
3725,VIALE VLADIMIR ILIC ULJANOV LENIN,4,2024,20244,,2024-12,13491.779091995222
3726,VIALE ZAGABRIA,1,2024,20241,2024,2024-03,1447.7994067482387
3727,VIALE ZAGABRIA,2,2024,20242,,2024-06,1416.8078853046597
3728,VIALE ZAGABRIA,3,2024,20243,,2024-09,1062.4713261648747
3729,VIALE ZAGABRIA,4,2024,20244,,2024-12,1413.0559139784946
3730,LARGO BARTOLO NIGRISOLI,1,2025,20251,2025,2025-03,0.0
3731,LARGO BARTOLO NIGRISOLI,2,2025,20252,,2025-06,0.0
3732,LARGO CARD. GIACOMO LERCARO,1,2025,20251,2025,2025-03,2714.2181259600616
3733,LARGO CARD. GIACOMO LERCARO,2,2025,20252,,2025-06,2704.954121863799
3734,LARGO MARIELE VENTRE,1,2025,20251,2025,2025-03,9533.214285714284
3735,LARGO MARIELE VENTRE,2,2025,20252,,2025-06,13187.389247311827
3736,LARGO VITTIME LAGER NAZISTI,1,2025,20251,2025,2025-03,1067.428187403994
3737,LARGO VITTIME LAGER NAZISTI,2,2025,20252,,2025-06,1172.778853046595
3738,MURA DI PORTA GALLIERA,1,2025,20251,2025,2025-03,1922.818356374808
3739,MURA DI PORTA GALLIERA,2,2025,20252,,2025-06,191.94444444444446
3740,NOME VIA DA ISTITUIRE,1,2025,20251,2025,2025-03,1667.251920122888
3741,NOME VIA DA ISTITUIRE,2,2025,20252,,2025-06,1707.732616487455
3742,P.LE ATLETI AZZURRI D'ITALIA,1,2025,20251,2025,2025-03,2973.0182411674346
3743,P.LE ATLETI AZZURRI D'ITALIA,2,2025,20252,,2025-06,2984.5822580645163
3744,PASSAGGIO A. MARESCALCHI,1,2025,20251,2025,2025-03,650.7807219662059
3745,PASSAGGIO A. MARESCALCHI,2,2025,20252,,2025-06,649.3093189964158
3746,PIAZZA ADAM MICKIEWICZ,1,2025,20251,2025,2025-03,4296.747695852534
3747,PIAZZA ADAM MICKIEWICZ,2,2025,20252,,2025-06,4409.5598566308245
3748,PIAZZA ALDROVANDI,1,2025,20251,2025,2025-03,1626.6459293394776
3749,PIAZZA ALDROVANDI,2,2025,20252,,2025-06,1575.4177419354837
3750,PIAZZA BELLUNO,1,2025,20251,2025,2025-03,2168.4736943164366
3751,PIAZZA BELLUNO,2,2025,20252,,2025-06,1531.8071684587812
3752,PIAZZA DELLA COSTITUZIONE,1,2025,20251,2025,2025-03,552.3325652841783
3753,PIAZZA DELLA COSTITUZIONE,2,2025,20252,,2025-06,585.2401433691756
3754,PIAZZA DELLE MEDAGLIE D'ORO,1,2025,20251,2025,2025-03,3836.501920122888
3755,PIAZZA DELLE MEDAGLIE D'ORO,2,2025,20252,,2025-06,4256.096415770609
3756,PIAZZA DI PORTA CASTIGLIONE,1,2025,20251,2025,2025-03,1766.5023041474653
3757,PIAZZA DI PORTA CASTIGLIONE,2,2025,20252,,2025-06,1812.7759856630826
3758,PIAZZA DI PORTA S.ISAIA,1,2025,20251,2025,2025-03,3655.5111367127497
3759,PIAZZA DI PORTA S.ISAIA,2,2025,20252,,2025-06,0.0
3760,PIAZZA DI PORTA S.MAMOLO,1,2025,20251,2025,2025-03,11920.91148233487
3761,PIAZZA DI PORTA S.MAMOLO,2,2025,20252,,2025-06,12658.018279569893
3762,PIAZZA DI PORTA S.VITALE,1,2025,20251,2025,2025-03,16925.329493087556
3763,PIAZZA DI PORTA S.VITALE,2,2025,20252,,2025-06,16642.825806451612
3764,PIAZZA MALPIGHI,1,2025,20251,2025,2025-03,4702.078725038403
3765,PIAZZA MALPIGHI,2,2025,20252,,2025-06,4434.522580645161
3766,PIAZZA PORTA RAVEGNANA,1,2025,20251,2025,2025-03,0.0
3767,PIAZZA PORTA RAVEGNANA,2,2025,20252,,2025-06,0.0
3768,PIAZZA RENZO IMBENI,1,2025,20251,2025,2025-03,618.065668202765
3769,PIAZZA RENZO IMBENI,2,2025,20252,,2025-06,566.4204301075268
3770,PIAZZA TRENTO E TRIESTE,1,2025,20251,2025,2025-03,4335.659754224271
3771,PIAZZA TRENTO E TRIESTE,2,2025,20252,,2025-06,4449.346833930705
3772,PIAZZA XX SETTEMBRE,1,2025,20251,2025,2025-03,10718.41833077317
3773,PIAZZA XX SETTEMBRE,2,2025,20252,,2025-06,10231.95651135006
3774,STRADA MAGGIORE,1,2025,20251,2025,2025-03,2087.435739887353
3775,STRADA MAGGIORE,2,2025,20252,,2025-06,2504.3493428912784
3776,TANGENZIALE CASALECCHIO-SAN LAZZARO,1,2025,20251,2025,2025-03,2297.9581413210444
3777,TANGENZIALE CASALECCHIO-SAN LAZZARO,2,2025,20252,,2025-06,0.0
3778,TANGENZIALE SAN LAZZARO-CASALECCHIO,1,2025,20251,2025,2025-03,3326.3615591397847
3779,TANGENZIALE SAN LAZZARO-CASALECCHIO,2,2025,20252,,2025-06,2956.1478494623657
3780,VIA ADIGE,1,2025,20251,2025,2025-03,1393.9489247311828
3781,VIA ADIGE,2,2025,20252,,2025-06,1341.0756272401434
3782,VIA ADOLFO DE CAROLIS,1,2025,20251,2025,2025-03,437.2903225806451
3783,VIA ADOLFO DE CAROLIS,2,2025,20252,,2025-06,1443.105734767025
3784,VIA AGUCCHI,1,2025,20251,2025,2025-03,22.107526881720432
3785,VIA AGUCCHI,2,2025,20252,,2025-06,0.0
3786,VIA ALBERELLI,1,2025,20251,2025,2025-03,478.2572964669739
3787,VIA ALBERELLI,2,2025,20252,,2025-06,491.5516129032258
3788,VIA ALBERTO CALDA,1,2025,20251,2025,2025-03,2354.149385560676
3789,VIA ALBERTO CALDA,2,2025,20252,,2025-06,2335.100716845878
3790,VIA ALBERTO DALLOLIO,1,2025,20251,2025,2025-03,3549.2910906298002
3791,VIA ALBERTO DALLOLIO,2,2025,20252,,2025-06,3509.3415770609317
3792,VIA ALBERTO MARIO,1,2025,20251,2025,2025-03,2904.6181835637485
3793,VIA ALBERTO MARIO,2,2025,20252,,2025-06,3069.8112903225806
3794,VIA ALESSANDRO GUIDOTTI,1,2025,20251,2025,2025-03,2168.704301075269
3795,VIA ALESSANDRO GUIDOTTI,2,2025,20252,,2025-06,2122.4810035842293
3796,VIA ALESSANDRO TIARINI,1,2025,20251,2025,2025-03,3428.7194060419865
3797,VIA ALESSANDRO TIARINI,2,2025,20252,,2025-06,3396.693189964158
3798,VIA ALFONSO LOMBARDI,1,2025,20251,2025,2025-03,2637.706605222734
3799,VIA ALFONSO LOMBARDI,2,2025,20252,,2025-06,1435.062365591398
3800,VIA ALFONSO RUBBIANI,1,2025,20251,2025,2025-03,3806.452764976959
3801,VIA ALFONSO RUBBIANI,2,2025,20252,,2025-06,3816.084946236559
3802,VIA ALFONSO TORREGGIANI,1,2025,20251,2025,2025-03,3623.546850998464
3803,VIA ALFONSO TORREGGIANI,2,2025,20252,,2025-06,236.37777777777777
3804,VIA AMEDEO PARMEGGIANI,1,2025,20251,2025,2025-03,3560.7037250384024
3805,VIA AMEDEO PARMEGGIANI,2,2025,20252,,2025-06,3634.6448028673835
3806,VIA AMILCARE PONCHIELLI,1,2025,20251,2025,2025-03,2148.300307219662
3807,VIA AMILCARE PONCHIELLI,2,2025,20252,,2025-06,2087.447311827957
3808,VIA ANDREA COSTA,1,2025,20251,2025,2025-03,7617.017953149002
3809,VIA ANDREA COSTA,2,2025,20252,,2025-06,8080.13458781362
3810,VIA ANTONIO CAVALIERI DUCATI,1,2025,20251,2025,2025-03,8535.743087557603
3811,VIA ANTONIO CAVALIERI DUCATI,2,2025,20252,,2025-06,6683.977060931899
3812,VIA ANTONIO GIURIOLO,1,2025,20251,2025,2025-03,1453.4
3813,VIA ANTONIO LABRIOLA,1,2025,20251,2025,2025-03,1090.6082949308757
3814,VIA ANTONIO LABRIOLA,2,2025,20252,,2025-06,1031.5243727598565
3815,VIA ANTONIO VIVALDI,1,2025,20251,2025,2025-03,440.20007680491545
3816,VIA ANTONIO VIVALDI,2,2025,20252,,2025-06,436.447670250896
3817,VIA ARCANGELO CORELLI,1,2025,20251,2025,2025-03,4512.732334869432
3818,VIA ARCANGELO CORELLI,2,2025,20252,,2025-06,4555.931899641578
3819,VIA ARISTOTILE FIORAVANTI,1,2025,20251,2025,2025-03,6563.66059907834
3820,VIA ARISTOTILE FIORAVANTI,2,2025,20252,,2025-06,6920.978781362007
3821,VIA ARNO,1,2025,20251,2025,2025-03,4999.54057859703
3822,VIA ARNO,2,2025,20252,,2025-06,5192.518160095579
3823,VIA AUGUSTO MURRI,1,2025,20251,2025,2025-03,7623.684227063259
3824,VIA AUGUSTO MURRI,2,2025,20252,,2025-06,8896.994623655914
3825,VIA AUGUSTO ROMAGNOLI,1,2025,20251,2025,2025-03,1247.0921658986174
3826,VIA AUGUSTO ROMAGNOLI,2,2025,20252,,2025-06,1184.5960573476702
3827,VIA AURELIO SAFFI,1,2025,20251,2025,2025-03,59.562660010240656
3828,VIA AURELIO SAFFI,2,2025,20252,,2025-06,34.483870967741936
3829,VIA AZZURRA,1,2025,20251,2025,2025-03,6879.317588325653
3830,VIA AZZURRA,2,2025,20252,,2025-06,6867.395101553167
3831,VIA BASSA DEI SASSI,1,2025,20251,2025,2025-03,3488.208141321045
3832,VIA BASSA DEI SASSI,2,2025,20252,,2025-06,3572.0802867383513
3833,VIA BATTINDARNO,1,2025,20251,2025,2025-03,3143.233870967742
3834,VIA BATTINDARNO,2,2025,20252,,2025-06,2958.9833333333336
3835,VIA BELLARIA,1,2025,20251,2025,2025-03,667.8035439982444
3836,VIA BELLARIA,2,2025,20252,,2025-06,900.6952380952381
3837,VIA BENEDETTO MARCELLO,1,2025,20251,2025,2025-03,6043.595142089093
3838,VIA BENEDETTO MARCELLO,2,2025,20252,,2025-06,6055.572580645162
3839,VIA BORGONUOVO,1,2025,20251,2025,2025-03,1511.6927803379415
3840,VIA BORGONUOVO,2,2025,20252,,2025-06,1407.3573476702506
3841,VIA CADRIANO,1,2025,20251,2025,2025-03,1503.3707757296468
3842,VIA CADRIANO,2,2025,20252,,2025-06,1750.5011350059738
3843,VIA CADUTI DI AMOLA,1,2025,20251,2025,2025-03,1821.5549155145927
3844,VIA CADUTI DI AMOLA,2,2025,20252,,2025-06,1905.625
3845,VIA CADUTI DI CASTELDEBOLE,1,2025,20251,2025,2025-03,1127.7918586789554
3846,VIA CADUTI DI CASTELDEBOLE,2,2025,20252,,2025-06,1116.4448028673835
3847,VIA CALABRIA,1,2025,20251,2025,2025-03,1946.1440092165897
3848,VIA CALABRIA,2,2025,20252,,2025-06,1904.6301075268818
3849,VIA CALAMOSCO,1,2025,20251,2025,2025-03,3069.778801843318
3850,VIA CALAMOSCO,2,2025,20252,,2025-06,3198.5571684587812
3851,VIA CAMILLO CASARINI,1,2025,20251,2025,2025-03,0.0
3852,VIA CAMILLO CASARINI,2,2025,20252,,2025-06,0.0
3853,VIA CAMILLO RANZANI,1,2025,20251,2025,2025-03,8105.049539170507
3854,VIA CAMILLO RANZANI,2,2025,20252,,2025-06,7853.577419354839
3855,VIA CAPO DI LUCCA,1,2025,20251,2025,2025-03,0.0
3856,VIA CAPO DI LUCCA,2,2025,20252,,2025-06,0.0
3857,VIA CARDINALE G. DE ALBORNOZ,1,2025,20251,2025,2025-03,2293.411290322581
3858,VIA CARDINALE G. DE ALBORNOZ,2,2025,20252,,2025-06,2219.6129032258063
3859,VIA CARLO ALBERTO PIZZARDI,1,2025,20251,2025,2025-03,2840.7027649769584
3860,VIA CARLO ALBERTO PIZZARDI,2,2025,20252,,2025-06,2725.2198924731183
3861,VIA CARLO SIGONIO,1,2025,20251,2025,2025-03,3482.6198156682026
3862,VIA CARLO SIGONIO,2,2025,20252,,2025-06,4130.384229390681
3863,VIA CASTELDEBOLE,1,2025,20251,2025,2025-03,1279.4592933947772
3864,VIA CASTELDEBOLE,2,2025,20252,,2025-06,57.658422939068096
3865,VIA CASTIGLIONE,1,2025,20251,2025,2025-03,4332.255376344086
3866,VIA CASTIGLIONE,2,2025,20252,,2025-06,4294.12105734767
3867,VIA CESARE BATTISTI,1,2025,20251,2025,2025-03,1598.779569892473
3868,VIA CESARE BATTISTI,2,2025,20252,,2025-06,1580.16917562724
3869,VIA CESARE BOLDRINI,1,2025,20251,2025,2025-03,1342.4569892473119
3870,VIA CESARE BOLDRINI,2,2025,20252,,2025-06,2874.798745519713
3871,VIA CESARE GNUDI,1,2025,20251,2025,2025-03,4097.0844854070665
