_id;reftime;stazione;value;agente_atm
1879337;2025-07-12T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1879341;2025-07-12T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1879815;2025-07-12T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1879819;2025-07-12T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1879821;2025-07-12T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;6.0;NO (Monossido di azoto)
1879825;2025-07-12T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;8.0;NO (Monossido di azoto)
1879829;2025-07-12T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1879831;2025-07-12T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1879833;2025-07-12T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1879834;2025-07-12T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1877534;2025-07-11T03:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;71.0;O3 (Ozono)
1877535;2025-07-11T04:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;69.0;O3 (Ozono)
1877536;2025-07-11T05:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;69.0;O3 (Ozono)
1877544;2025-07-11T07:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;68.0;O3 (Ozono)
1877545;2025-07-11T08:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;72.0;O3 (Ozono)
1877547;2025-07-11T10:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;101.0;O3 (Ozono)
1877554;2025-07-11T13:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;136.0;O3 (Ozono)
1877556;2025-07-11T15:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;152.0;O3 (Ozono)
1877557;2025-07-11T16:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;156.0;O3 (Ozono)
1877564;2025-07-11T17:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;158.0;O3 (Ozono)
1877570;2025-07-11T23:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;81.0;O3 (Ozono)
1877575;2025-07-12T03:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;35.0;O3 (Ozono)
1877587;2025-07-12T10:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;66.0;O3 (Ozono)
1877592;2025-07-12T12:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;119.0;O3 (Ozono)
1877594;2025-07-12T14:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;135.0;O3 (Ozono)
1877598;2025-07-12T17:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;129.0;O3 (Ozono)
1877603;2025-07-12T18:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;125.0;O3 (Ozono)
1877604;2025-07-12T19:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;127.0;O3 (Ozono)
1877625;2025-07-13T00:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;82.0;O3 (Ozono)
1877731;2025-07-12T00:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;7.0;PM10
1881520;2025-07-12T01:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;9.0;NO2 (Biossido di azoto)
1881522;2025-07-12T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;8.0;NO2 (Biossido di azoto)
1881523;2025-07-12T04:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;10.0;NO2 (Biossido di azoto)
1881526;2025-07-12T07:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;10.0;NO2 (Biossido di azoto)
1881529;2025-07-12T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;15.0;NO2 (Biossido di azoto)
1881536;2025-07-12T17:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1881539;2025-07-12T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;9.0;NO2 (Biossido di azoto)
1881540;2025-07-12T21:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;NO2 (Biossido di azoto)
1881542;2025-07-12T23:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1882729;2025-07-13T02:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;1.0;NO2 (Biossido di azoto)
1882731;2025-07-13T04:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;1.0;NO2 (Biossido di azoto)
1882738;2025-07-13T11:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;1.0;NO2 (Biossido di azoto)
1882742;2025-07-13T15:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;1.0;NO2 (Biossido di azoto)
1882743;2025-07-13T16:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;1.0;NO2 (Biossido di azoto)
1882748;2025-07-13T21:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;8.0;NO2 (Biossido di azoto)
1882751;2025-07-14T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1881570;2025-07-13T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;9.0;NO2 (Biossido di azoto)
1881576;2025-07-13T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1881579;2025-07-13T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;10.0;NO2 (Biossido di azoto)
1881580;2025-07-13T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;12.0;NO2 (Biossido di azoto)
1881582;2025-07-13T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NO2 (Biossido di azoto)
1881584;2025-07-13T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;13.0;NO2 (Biossido di azoto)
1881586;2025-07-13T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;26.0;NO2 (Biossido di azoto)
1881589;2025-07-13T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NO2 (Biossido di azoto)
1881544;2025-07-12T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;19.0;NO2 (Biossido di azoto)
1881547;2025-07-12T05:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NO2 (Biossido di azoto)
1881550;2025-07-12T08:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;33.0;NO2 (Biossido di azoto)
1881551;2025-07-12T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;31.0;NO2 (Biossido di azoto)
1881554;2025-07-12T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;22.0;NO2 (Biossido di azoto)
1881555;2025-07-12T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;28.0;NO2 (Biossido di azoto)
1881556;2025-07-12T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1881558;2025-07-12T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1881562;2025-07-12T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;17.0;NO2 (Biossido di azoto)
1883600;2025-07-12T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NOX (Ossidi di azoto)
1883601;2025-07-12T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;21.0;NOX (Ossidi di azoto)
1883605;2025-07-12T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;31.0;NOX (Ossidi di azoto)
1883610;2025-07-12T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;49.0;NOX (Ossidi di azoto)
1883611;2025-07-12T12:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;27.0;NOX (Ossidi di azoto)
1883613;2025-07-12T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;19.0;NOX (Ossidi di azoto)
1883616;2025-07-12T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NOX (Ossidi di azoto)
1883618;2025-07-12T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;17.0;NOX (Ossidi di azoto)
1883619;2025-07-12T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;19.0;NOX (Ossidi di azoto)
1883625;2025-07-13T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;8.0;NOX (Ossidi di azoto)
1883629;2025-07-13T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;42.0;NOX (Ossidi di azoto)
1883633;2025-07-13T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;19.0;NOX (Ossidi di azoto)
1883637;2025-07-13T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NOX (Ossidi di azoto)
1883638;2025-07-13T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NOX (Ossidi di azoto)
1883640;2025-07-13T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NOX (Ossidi di azoto)
1883641;2025-07-13T18:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;15.0;NOX (Ossidi di azoto)
1883642;2025-07-13T19:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NOX (Ossidi di azoto)
1883992;2025-07-13T06:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;C6H6 (Benzene)
1883993;2025-07-13T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.4;C6H6 (Benzene)
1883994;2025-07-13T08:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1883997;2025-07-13T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1884002;2025-07-13T16:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;C6H6 (Benzene)
1884006;2025-07-13T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;C6H6 (Benzene)
1884008;2025-07-13T22:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;C6H6 (Benzene)
1884009;2025-07-13T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.3;C6H6 (Benzene)
1884649;2025-07-13T02:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1884651;2025-07-13T04:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1884654;2025-07-13T07:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1884656;2025-07-13T09:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.5;CO (Monossido di carbonio)
1884658;2025-07-13T11:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.2;CO (Monossido di carbonio)
1884660;2025-07-13T13:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1884662;2025-07-13T15:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1884664;2025-07-13T17:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.1;CO (Monossido di carbonio)
1885218;2025-07-13T01:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.0;NO (Monossido di azoto)
1885227;2025-07-13T10:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;NO (Monossido di azoto)
1885231;2025-07-13T14:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1885237;2025-07-13T20:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;NO (Monossido di azoto)
1885240;2025-07-13T23:00:00+02:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;NO (Monossido di azoto)
1882849;2025-07-12T02:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;12.0;NO2 (Biossido di azoto)
1882850;2025-07-12T03:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;14.0;NO2 (Biossido di azoto)
1882851;2025-07-12T04:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;13.0;NO2 (Biossido di azoto)
1882853;2025-07-12T06:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;16.0;NO2 (Biossido di azoto)
1882856;2025-07-12T09:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;16.0;NO2 (Biossido di azoto)
1882859;2025-07-12T12:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;6.0;NO2 (Biossido di azoto)
1882861;2025-07-12T14:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1882862;2025-07-12T15:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;3.0;NO2 (Biossido di azoto)
1882864;2025-07-12T17:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;NO2 (Biossido di azoto)
1882866;2025-07-12T19:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;7.0;NO2 (Biossido di azoto)
1882867;2025-07-12T20:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;7.0;NO2 (Biossido di azoto)
1882868;2025-07-12T21:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;9.0;NO2 (Biossido di azoto)
1882869;2025-07-12T22:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;5.0;NO2 (Biossido di azoto)
1882871;2025-07-13T00:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;5.0;NO2 (Biossido di azoto)
1882880;2025-07-13T09:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;15.0;NO2 (Biossido di azoto)
1882881;2025-07-13T10:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;3.0;NO2 (Biossido di azoto)
1882882;2025-07-13T11:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;NO2 (Biossido di azoto)
1882886;2025-07-13T15:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;1.0;NO2 (Biossido di azoto)
1882888;2025-07-13T17:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;1.0;NO2 (Biossido di azoto)
1882891;2025-07-13T20:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;5.0;NO2 (Biossido di azoto)
1882894;2025-07-13T23:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;8.0;NO2 (Biossido di azoto)
1885758;2025-07-13T01:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;85.0;O3 (Ozono)
1885760;2025-07-13T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;85.0;O3 (Ozono)
1885761;2025-07-13T04:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;85.0;O3 (Ozono)
1885762;2025-07-13T05:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;76.0;O3 (Ozono)
1885763;2025-07-13T06:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;48.0;O3 (Ozono)
1885764;2025-07-13T07:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;39.0;O3 (Ozono)
1885765;2025-07-13T08:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;42.0;O3 (Ozono)
1885767;2025-07-13T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;84.0;O3 (Ozono)
1885773;2025-07-13T16:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;91.0;O3 (Ozono)
1885778;2025-07-13T21:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;70.0;O3 (Ozono)
1885779;2025-07-13T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;73.0;O3 (Ozono)
1885782;2025-07-14T01:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;66.0;O3 (Ozono)
1885783;2025-07-14T02:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;65.0;O3 (Ozono)
1885785;2025-07-14T04:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;63.0;O3 (Ozono)
1885792;2025-07-14T11:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;95.0;O3 (Ozono)
1885793;2025-07-14T12:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;103.0;O3 (Ozono)
1885800;2025-07-14T19:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;125.0;O3 (Ozono)
1885801;2025-07-14T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;99.0;O3 (Ozono)
1885803;2025-07-14T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;92.0;O3 (Ozono)
1885810;2025-07-15T05:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;74.0;O3 (Ozono)
1885815;2025-07-15T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;106.0;O3 (Ozono)
1885817;2025-07-15T12:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;135.0;O3 (Ozono)
1885821;2025-07-15T16:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;146.0;O3 (Ozono)
1885822;2025-07-15T17:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;152.0;O3 (Ozono)
1885823;2025-07-15T18:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;138.0;O3 (Ozono)
1885825;2025-07-15T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;108.0;O3 (Ozono)
1885827;2025-07-15T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;87.0;O3 (Ozono)
1885833;2025-07-16T04:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;71.0;O3 (Ozono)
1885834;2025-07-16T05:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;64.0;O3 (Ozono)
1885838;2025-07-16T09:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;62.0;O3 (Ozono)
1885842;2025-07-16T13:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;132.0;O3 (Ozono)
1885843;2025-07-16T14:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;115.0;O3 (Ozono)
1885849;2025-07-16T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;85.0;O3 (Ozono)
1885850;2025-07-16T21:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;76.0;O3 (Ozono)
1885504;2025-07-15T00:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;20.0;PM10
1887174;2025-07-17T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;29.0;O3 (Ozono)
1887175;2025-07-17T04:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;24.0;O3 (Ozono)
1887176;2025-07-17T05:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;27.0;O3 (Ozono)
1887181;2025-07-17T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;65.0;O3 (Ozono)
1887183;2025-07-17T12:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;98.0;O3 (Ozono)
1887186;2025-07-17T15:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;102.0;O3 (Ozono)
1887189;2025-07-17T18:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;93.0;O3 (Ozono)
1887190;2025-07-17T19:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;92.0;O3 (Ozono)
1887191;2025-07-17T20:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;83.0;O3 (Ozono)
1891084;2025-07-14T01:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1891088;2025-07-14T05:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;NO2 (Biossido di azoto)
1891093;2025-07-14T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;6.0;NO2 (Biossido di azoto)
1891099;2025-07-14T16:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;NO2 (Biossido di azoto)
1891102;2025-07-14T19:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1891110;2025-07-15T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1891111;2025-07-15T04:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1891114;2025-07-15T07:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1891118;2025-07-15T11:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;NO2 (Biossido di azoto)
1891126;2025-07-15T19:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;NO2 (Biossido di azoto)
1891129;2025-07-15T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;6.0;NO2 (Biossido di azoto)
1891131;2025-07-16T00:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1891134;2025-07-16T03:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;NO2 (Biossido di azoto)
1891138;2025-07-16T07:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;8.0;NO2 (Biossido di azoto)
1891139;2025-07-16T08:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;16.0;NO2 (Biossido di azoto)
1891140;2025-07-16T09:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;NO2 (Biossido di azoto)
1891141;2025-07-16T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;NO2 (Biossido di azoto)
1891144;2025-07-16T13:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;6.0;NO2 (Biossido di azoto)
1891145;2025-07-16T14:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;5.0;NO2 (Biossido di azoto)
1891149;2025-07-16T18:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;NO2 (Biossido di azoto)
1891153;2025-07-16T22:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;12.0;NO2 (Biossido di azoto)
1891162;2025-07-17T07:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;NO2 (Biossido di azoto)
1891165;2025-07-17T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;12.0;NO2 (Biossido di azoto)
1891168;2025-07-17T13:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1891169;2025-07-17T14:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1891171;2025-07-17T16:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;5.0;NO2 (Biossido di azoto)
1891174;2025-07-17T19:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;NO2 (Biossido di azoto)
